Тип ссылки,Источник,Назначение,Исходное назначение,Анкор,Alt текст,Follow,Позиция ссылки,Категория позиции,Путь ссылки,Происхождение,Статус код
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/o-nas/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуги по работе с Китаем,,true,Content,Content,//body/div/main/section[@class='faq']/div/div/div/div/div[10]/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/finansirovanie-importa-iz-kitaia/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/finansirovanie-importa-iz-kitaia/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/projects/tranzitnyj-eksport-dlya-slozhnyh-setevyh-i-servernyh-reshenij/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/projects/effektivnye-peregovory-i-poisk-postavshhika-promyshlennogo-oborudovaniya-v-kitae/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/tovary-iz-kitaya-dlya-marketplejsov/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/how-much-shipping-cost/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/konsolidacziya-sbornyh-gruzov-iz-kitaya/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/endresshauser-supply-russia/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/endresshauser-supply-russia/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/autonics-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/autonics-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/omron-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/omron-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/international/novyj-hab-dlya-tovarov-iz-kitaya/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/brevini-motion-systems-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/brevini-motion-systems-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/kubler-equipment/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/kubler-equipment/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/general-electric-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/general-electric-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/abb-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/abb-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/atlas-copco-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/atlas-copco-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/atlas-copco-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуги по работе с Китаем,,true,Content,Content,//body/div/main/section[5]/div/div[@class='about-brevini__content']/p[4]/a[2],HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/megger-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/megger-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/megger-product-supplies/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуги по работе с Китаем,,true,Content,Content,//body/div/main/section[5]/div/div[@class='about-brevini__content']/p[5]/a[2],HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/supply-masimo-products/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/supply-masimo-products/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/bitzer-compressors-parts/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/bitzer-compressors-parts/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/bitzer-compressors-parts/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуги по работе с Китаем,,true,Content,Content,//body/section[@class='faq']/div/div/div/div/div[7]/div/p/a[1],HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/supply-ifm-electronic/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
